state,fold,population,household.size,race.pctblack,race.pctwhite,race.pctasian,race.pcthisp,age.pct12to21,age.pct12to29,age.pct16to24,age.pct65up,num.urban,pct.urban,med.income,pct.wage.inc,pct.farmself.inc,pct.inv.inc,pct.socsec.inc,pct.pubasst.inc,pct.retire,med.family.inc,percap.inc,white.percap,black.percap,indian.percap,asian.percap,other.percap,hisp.percap,num.underpov,pct.pop.underpov,pct.less9thgrade,pct.not.hsgrad,pct.bs.ormore,pct.unemployed,pct.employed,pct.employed.manuf,pct.employed.profserv,pct.occup.manuf,pct.occup.mgmtprof,male.pct.divorce,male.pct.nvrmarried,female.pct.divorce,total.pct.divorce,ave.people.per.fam,pct.fam2parents,pct.kids2parents,pct.youngkids2parents,pct.teens2parents,pct.workmom.youngkids,pct.workmom,num.kids.nvrmarried,pct.kids.nvrmarried,num.immig,pct.immig.recent,pct.immig.recent5,pct.immig.recent8,pct.immig.recent10,pct.pop.immig,pct.pop.immig5,pct.pop.immig8,pct.pop.immig10,pct.english.only,pct.no.english.well,pct.fam.hh.large,pct.occup.hh.large,ave.people.per.hh,ave.people.per.ownoccup.hh,ave.people.per.rented.hh,pct.people.ownoccup.hh,pct.people.dense.hh,pct.hh.less3br,med.num.br,num.vacant.house,pct.house.occup,pct.house.ownoccup,pct.house.vacant,pct.house.vacant.6moplus,med.yr.house.built,pct.house.nophone,pct.house.no.plumb,value.ownoccup.house.lowquart,value.ownoccup.med,value.ownoccup.highquart,rent.lowquart,rent.med,rent.highquart,med.rent,med.rent.aspct.hhinc,med.owncost.aspct.hhinc.wmort,med.owncost.as.pct.hhinc.womort,num.in.shelters,num.homeless,pct.foreignborn,pct.born.samestate,pct.samehouse1985,pct.samecity1985,pct.samestate1985,land.area,pop.density,pct.use.publictransit,pct.police.drugunits,violentcrimes.perpop
CA,7,13.92036595,2.73,9.39,67.12,11.79,20.67,15.18,32.67,17.07,9.3,13.91986247,99.95,33686,80.04,0.66,43.25,20.08,8.81,16.22,39318,16401,19807,10375,9.38378935,9.271341394,7160,8242,11.86627589,13.38,8.15,17.74,29.77,5.72,65.09,13.89,25.46,8.76,32.52,10.46,41.26,15.23,12.8,3.23,70.7,66.26,79.03,71.98,54.89,62.71,10.34733969,4.5,12.35509161,17.52,27.84,38.1,49.57,3.66,5.82,7.96,10.36,70.8,6.53,9.09,5.7,2.61,2.71,2.53,50.04,10.47,59.71,2,10.15140176,94.06,48.3,1.94,14.52,1970,2.34,0.65,140400,189400,275700,437,560,711,602,29.8,25.3,11.4,7.954021087,7.650644551,20.9,35.27,37.92,71.41,79.65,5.819192326,3308.5,1.688249093,3.58,1162.84
CA,7,11.63791801,2.48,1.79,89.37,3.36,9.47,12.69,24.79,12.06,14.57,11.63791801,100,35237,71.97,0.85,48.86,29.4,7.34,19.16,41148,17259,18093,10105,9.164715194,9.347403022,9291,9749,9.134538659,8.3,4.94,14.3,26.88,4.62,62.12,12.52,24.6,11.5,28.58,11.28,29.88,17.19,14.42,2.98,70.93,69.48,81.39,71.69,60.79,70.3,7.370230642,2.04,9.314339962,15.21,27.64,38.33,46.33,1.49,2.71,3.75,4.54,87.71,2.74,4.73,3.12,2.44,2.47,2.41,58.49,4.29,50.71,2,7.610357618,95.77,57.87,0.79,13.23,1973,1.62,0.12,158900,193800,248600,476,579,718,638,30.5,24.9,11.3,5.393627546,3.526360525,9.79,57.69,40,74.39,90.03,3.580737295,3245.3,1.205970807,5.43,537.64
CA,7,10.62764879,3.09,1.85,76.18,8.19,24.66,16.43,31.71,16.67,6.58,10.62764879,100,50945,88.93,0.67,47.82,14.19,4.38,12.71,55735,18924,21210,14383,9.731334125,9.648337205,8494,9719,8.06022424,7.74,9.61,18.32,30.16,4.31,72.01,24.9,20.02,11.77,33.02,7.61,35.45,12.38,10,3.4,78.1,73.65,88.88,80.43,62.7,69.58,6.879355804,3.41,8.974364842,19.62,30.1,41.65,52.96,3.75,5.76,7.97,10.14,72.74,9.4,9.86,7.79,3.07,3.02,3.16,64.15,9.76,40.9,3,5.899897354,97.35,65.21,0.27,10.71,1972,0.88,0.28,200500,255800,296700,636,735,906,799,26.7,22.5,10.9,2.397895273,0,19.14,45.61,50.98,77.9,88.64,2.054123734,6042.6,0.854415328,0,333.19
CA,7,11.13874098,3.1,2.54,70.89,14.45,24.54,13.83,29.64,14.3,7.48,11.13874098,100,41435,87.27,0.33,34.82,19.01,7.41,14.03,44208,15176,16456,14122,9.404096306,9.495820021,9928,10756,8.606851063,8.03,8.05,23.34,15.93,5.7,67.6,24.33,14.63,14.48,23.33,10.11,32.33,14.02,12.08,3.41,74.82,69.09,81.04,81.02,57.13,65.82,7.244227516,2.77,9.653935855,16.2,31.54,43.25,53.98,3.67,7.15,9.8,12.23,67.26,7.6,9.8,7.75,3.08,3.1,3.05,56.56,14.13,45.01,3,6.898714534,95.73,56.17,0.4,8.89,1963,1.68,0.56,176600,206000,238300,596,675,808,727,28.5,23.5,11.2,1.945910149,2.197224577,22.65,46.97,47.59,72.75,88.83,2.48490665,6257.6,0.970778917,0,570.95
FL,7,9.28247497,2.1,5.87,93.39,0.36,1.59,5.87,10.71,5.42,39.16,9.294589604,100,34158,49.2,0.87,65.95,57.66,6.32,39.51,40288,22482,23273,7422,10.70739315,10.91497937,8656,15099,6.801283034,8.43,4.66,15.38,25.46,3.93,32.16,7.36,25.64,9.47,31.29,6.83,12.06,8.03,7.47,2.36,66.61,56.45,58.18,53.31,49.36,65.15,5.365976015,1.95,6.285998095,1.31,3.54,3.54,5.04,0.07,0.18,0.18,0.25,93.01,0.68,1.72,1.31,2.05,2.04,2.1,79.24,1.44,56.6,2,7.501634458,73.9,79.73,0.88,43.59,1979,3.7,0.16,114300,168200,225100,240,364,513,434,25.6,23.7,11.5,0,0,4.93,14.53,41.11,58.03,66.03,2.747270914,736.1,0,6.91,415.11
CA,7,9.937357437,3.17,8.94,61.47,11.68,34.61,13.81,25.74,12.2,9.51,9.937357437,100,37695,82.72,0.63,35.42,21.44,9.29,11.03,42004,14103,15289,13094,9.13086417,9.690170562,9173,8954,7.351158226,7.82,12.04,26.61,22.32,6.41,61.87,21.54,23.19,13.46,28.24,9.13,31.48,13.45,11.41,3.6,78.03,72.07,89.35,80.5,57.32,64.61,6.284134161,3.53,8.652248422,15.62,22.89,33.47,40.49,4.32,6.33,9.26,11.2,57.93,8.54,13.53,9.94,3.06,3.19,2.76,72.28,14.5,49.88,3,5.433722004,96.63,69.28,2.63,12.28,1966,1.9,0.28,138500,173300,234300,435,604,753,665,29.2,26.4,12.3,0,0,27.66,47.03,52.26,88.4,91.23,2.140066163,2768.7,1.423108334,0,793.23
CA,7,10.60321305,2.62,0.91,74.44,23.01,4.93,11.13,23.16,10.24,7.93,10.60321305,100,64587,89.43,0.87,66.71,14.58,2.66,11.92,70671,29118,31044,20034,10.00369481,10.08530898,19313,19559,7.139660336,3.16,1.98,5.48,52.06,2.75,72.64,36.17,21.48,4.38,52.6,9.23,30.9,12.44,10.85,3.03,83.14,82.34,95.89,80.91,60.61,67.38,4.852030264,0.5,9.095826985,20.07,28.81,41.31,47.62,4.45,6.38,9.15,10.55,73.34,3.22,3.16,2.26,2.6,2.76,2.33,66.82,3.72,39.03,3,6.548219103,95.66,62.97,0.43,18.94,1969,0.09,0.14,319800,414300,500001,784,934,1001,957,24.1,23.6,11.4,0,0,22.15,40.02,47.31,74.32,83.27,2.459588842,3771.4,0.993251773,0,349.61
CA,7,10.6501518,2.87,1.18,82.52,4.37,20.97,14.5,28.71,13.76,10.8,0,0,27293,77.84,1.68,33.57,24.57,13.48,12.56,31592,11936,12746,9549,9.399058096,9.270023374,6532,7405,8.602269364,13.23,16.05,30.39,17.05,8.77,57.77,20.75,23.77,19.44,22.9,9.03,28.68,13.66,11.47,3.28,73.88,70.47,84.24,75.3,55.94,63,6.781057626,2.66,8.979794491,13.99,22.07,30.53,39.58,2.63,4.15,5.74,7.45,70.22,8.24,7.43,5.47,2.81,2.86,2.74,53.58,10.34,50.77,2,6.568077911,95.38,52.53,3.66,17.3,1976,2.93,0.4,95600,123300,150400,332,406,484,460,27.7,23.2,11.9,4.406719247,0,18.82,57.63,38.46,71.92,90.89,2.388762789,4248.7,0.385262401,0,847.77
CA,7,11.62042469,2.65,2.36,84.03,8.68,11.46,12.92,27.42,12.7,8.56,11.62042469,100,41675,83.99,0.63,45.23,18.34,6.67,15.16,46847,17566,18356,14825,9.565704457,9.577203242,10610,12310,8.902455592,6.69,3.65,11.93,26.14,4.58,70.43,10,20.12,9.45,29.52,10.82,31.29,16.14,13.55,3.1,74.16,72.72,84.48,73.1,61,71.37,7.090909822,1.61,9.66370636,19.38,30.95,43.7,51.84,2.74,4.37,6.18,7.33,81.55,3.08,5.13,3.63,2.63,2.68,2.55,62.06,5.23,42.88,3,7.482118924,95.94,60.94,0.68,12.51,1967,1.32,0.09,157900,195300,249900,529,618,758,677,29.1,24.4,11.5,3.871201011,1.945910149,14.13,50.29,44.79,72.77,86.89,3.449987546,3646.5,2.405141681,5.52,534.46
FL,7,9.336444249,2.04,0.26,98.91,0.51,2.28,7.71,15.43,7.37,29.89,9.336444249,100,38464,63.67,0.63,65.34,46.82,2.31,24.4,49389,26855,26897,0,0,10.52873055,10205,16188,6.084499413,3.86,1.99,10.3,31.13,2.95,49.31,16.66,23.66,5.13,38.38,9.56,20.89,11.12,10.4,2.58,80.75,80.47,88.25,92.56,67.44,77.27,4.276666119,0.71,6.643789733,6.39,9.52,12.91,19.82,0.43,0.64,0.87,1.34,92.51,0.38,1.42,0.86,2.04,2.13,1.74,80.83,0.5,60.23,2,7.107425474,82.01,77.58,2.87,28.28,1970,0.11,0,94400,128200,200500,483,558,745,648,27.6,20.1,13.4,0,0,6.76,16.44,57.81,79.19,83.32,1.481604541,3308.9,0,0,268.82
CA,7,10.97443741,2.77,5.91,87.33,2.25,8.92,16.94,31.06,18.44,15.31,0,0,21603,63.15,0.52,29.55,35.14,12.9,21.35,25241,11018,11393,8365,8.963800243,9.086476385,8593,7793,8.98682175,15.23,6.21,24.21,11.26,7.16,53.52,5.37,20.61,11.57,20.63,10.25,32.34,14.38,12.16,2.98,73.13,69.9,83.55,73.22,45.61,52.06,6.701960366,1.98,7.959974528,11.46,15.02,22.84,30.6,0.56,0.74,1.12,1.5,90.48,0.92,5.22,3.69,2.5,2.34,2.78,59.29,6.08,70.3,2,9.084777149,70.5,63.37,6.12,30.84,1974,5.87,2.17,52800,69300,92900,303,370,439,422,26.2,24.8,13.4,0,1.945910149,4.91,38.92,32.92,47.99,74.27,8.180544939,16.3,0.336472237,0,1007.94
CA,7,9.853982133,2.69,0.75,93.6,2.64,7,13.1,24.39,10.73,8.68,9.853982133,100,40417,79,0.96,47.36,19.56,6.22,15.66,45433,17729,18036,20535,9.302098797,9.540363285,10972,11431,6.971668605,5.61,2.71,10.74,26.07,4.44,68.77,12.8,18.99,10.65,31.5,9.64,23.19,13.66,11.7,3.07,79.72,78.76,90.77,70.77,54.6,67.94,4.927253685,1.06,6.769641977,4.94,11.15,15.52,16.9,0.23,0.51,0.71,0.77,92.73,0.65,3.73,2.83,2.69,2.77,2.55,68.76,2.99,34.74,3,6.208590026,93.44,66.93,0.4,13.71,1982,1.18,0.21,137100,176800,224900,434,565,694,653,28,25.7,12.5,0,0,4.57,59.63,32.26,53.88,88.4,2.646174797,1456.9,0.774727168,0,170.78
FL,7,10.81394128,2.35,38.54,58.59,1.49,6.79,10.51,23.96,10.85,19.4,10.81394128,100,26722,71.21,0.27,39.13,34.49,4.66,12.08,31847,14953,18094,10371,8.918114659,9.584727525,9711,11478,8.531096097,10.32,5.32,20.82,19.01,5.55,58.33,10.43,24.48,10.41,25.75,10.82,28.1,14.91,13.07,2.91,61.48,56.83,71.3,59.11,69.1,75,7.836369761,7.09,9.235032985,17.23,25.28,38.62,50.03,3.55,5.21,7.96,10.32,84.62,2.05,4.69,2.96,2.33,2.32,2.35,57.49,7.13,75.47,2,8.545586266,80.43,57.89,0.64,28.6,1976,3.3,0.03,71300,93500,130200,443,496,570,575,32.2,23.7,12.5,0,0.693147181,20.62,25.29,39.06,71.72,76.43,2.151762203,6533.6,1.458615023,0,1168.18
FL,7,9.432122998,2.28,3.51,94.86,0.92,2.02,10.89,25.45,13.4,19.56,9.432122998,100,24864,70.45,0.61,40.35,37.45,5.24,24.12,28551,12798,13103,6681,9.13905917,8.572627898,6468,8489,7.153051635,10.34,8.08,25.86,11.78,6.08,55.56,8.35,20.43,8.57,23.63,11.73,26.89,15.86,13.91,2.71,68.29,66.77,83.98,82.67,65.33,72.6,5.220355825,1.85,6.510258341,15.2,20.42,24.29,28.46,0.82,1.1,1.31,1.53,92.8,1.2,2.19,1.44,2.26,2.25,2.28,62.87,1.8,59.98,2,6.458338283,89.59,63.19,0.47,11.46,1973,4.58,0.65,55000,67000,83500,334,383,438,468,26.9,20.4,11.7,0,0,5.38,25.02,49.33,75.77,80.35,1.547562509,3402.9,0.470003629,0,463.85
CA,7,10.02954735,3.39,14.26,59.55,17.05,16.07,15.47,28.47,11.88,3.3,10.02954735,100,40865,87.72,0.45,31.44,12.1,10.55,15.24,42457,12539,14067,12461,9.538780437,9.086702732,8957,8845,7.655864018,9.37,7.2,17.9,12.84,7.31,67.79,13.39,17.68,13.45,19.73,8.56,26.69,12.57,10.59,3.65,78.92,75.07,85.62,79.39,58.13,65.14,5.940171253,2.62,8.240121298,16.07,28.29,35.81,53.1,2.68,4.73,5.98,8.87,75.23,5.25,11.23,9.49,3.39,3.43,3.31,66.37,9.86,27.77,3,5.82008293,95.22,65.58,13.1,14.58,1980,3.93,0.54,126600,140300,158500,419,521,704,610,32.7,27.3,11.6,0,0,16.7,48.13,29.61,55.21,83.9,1.547562509,6151.3,1.08180517,0,385.5
CA,7,11.6217709,2.78,9.83,61.8,15.55,23.92,13,28.98,13.67,9.72,11.62105315,99.93,36058,81.74,0.49,36.57,22.46,10.03,16.64,40182,15048,16435,14744,9.448175472,9.514141826,10182,10969,9.272469743,9.67,9.23,23.75,16.99,6.11,64.64,17.64,17.56,16.41,21.89,11.27,33.82,15.29,13.33,3.25,69.48,64.34,77.85,68.08,57.42,67.09,8.015987811,3.74,10.06819658,18.47,29.69,42.88,52.41,3.91,6.28,9.07,11.08,68.39,6.2,8.54,5.97,2.75,2.82,2.67,52.92,11,56.35,2,7.649692624,95.03,51.52,1.29,16.06,1963,2.23,0.39,154900,184500,227400,527,629,737,688,28.8,24.1,11.5,4.976733742,2.890371758,21.15,50.95,45.41,77.47,88.86,3.828641396,2476.9,2.197224577,7.45,1118.18
FL,7,9.365975664,2.75,39.57,57.92,0.21,8.29,13.77,25.7,11.79,16.32,0,0,20347,71.77,1.06,24.85,38.8,8.02,16.36,22262,8878,11076,6042,0,8.874727766,4009,3991,7.779466967,20.75,22.55,46.34,8.19,13.21,51.91,6.93,16.45,19.29,14.31,11.84,27.3,14.85,13.46,3.15,56.65,48.54,64.24,62.32,61.34,68.6,6.809039306,7.73,6.259581464,10.34,23.75,35.25,48.08,0.46,1.06,1.57,2.15,91.44,2.01,8.19,6.12,2.72,2.6,2.91,57.68,7.98,56.87,2,6.751101469,83.26,60.47,1.87,36.77,1973,16.44,0.12,31300,42300,56200,160,238,316,326,26.5,18.7,13.7,0,0,4.47,46.05,53.21,82.84,87.44,2.2300144,1407.6,1.043804052,0,1083.09
CA,7,10.12914793,3.27,0.31,59.28,1.03,58.87,15.72,30.19,14.85,10.71,0,0,31605,76.85,0.94,32.68,28.66,11.21,18.36,35788,11650,14167,12319,9.104090572,9.302372457,7825,8229,8.011023379,12.15,23.03,39.95,9.94,7.66,61.27,14.53,17.49,19.59,17.11,7.84,31.56,12,9.89,3.6,74.66,67.7,83.46,78.91,62.44,68.56,6.539585956,3.51,8.733271845,16.16,26.14,35.39,43.34,4,6.47,8.76,10.73,51.23,13.11,14.75,11.77,3.22,3.01,3.51,54.75,20.85,58.03,2,5.988961417,95.06,58.56,1.26,17.09,1965,4.25,0.53,165700,203600,246600,408,552,666,617,30.8,24.8,11.1,0,0,24.76,52.53,48.82,85.66,92.34,1.757857918,5260.7,0.488580015,0,863.57
CA,7,10.48464116,2.7,10.14,69.66,4.53,28.46,12.7,28.61,13.22,9.73,10.48455726,100,35684,78.51,0.87,37.31,23.06,8.38,11.53,40803,15495,17770,11696,9.788974166,9.571714259,7731,8575,8.385944905,12.37,9.43,22.7,19.72,6.2,65.73,17.95,22.88,12.8,27.64,11.82,34.57,17.34,14.69,3.23,67.59,63.13,75.88,68.21,55.76,63.9,7.385230923,6.86,8.863191341,24.12,35.71,44.64,53.96,4.76,7.06,8.82,10.66,71.75,8.48,9.51,6.41,2.68,2.65,2.72,46.36,11.95,67.05,2,6.555356892,94.97,46.99,2.28,18.95,1957,2.82,0.7,175500,234900,316600,472,590,700,654,28.6,24.7,11.2,0,0,19.76,49.88,44.42,83.84,88.35,2.694627181,2582.4,1.490654376,0,939.47
FL,7,10.1156106,2.26,22.64,76.02,0.56,2.51,10.24,20.5,10.01,24.55,10.1156106,100,23695,63.48,0.9,41.48,46.16,6.38,24.07,30046,14154,16383,6642,9.055556158,9.535318229,13000,7586,8.083019919,13.46,10.9,28.73,17.76,6.59,49.11,9.29,24.58,10.12,26.18,11.72,23.41,15.42,13.79,2.78,59.45,51.8,65.62,56.93,63.14,72.08,6.993015123,4.71,6.886531643,11.55,16.97,29.45,35.28,0.46,0.67,1.16,1.4,93.86,0.63,4.12,2.56,2.2,2.29,2.09,59.41,3.75,65.15,2,7.502186487,85.8,57.18,1.66,33.19,1971,8.08,0.55,46000,60700,82300,221,311,406,380,28.7,21.7,11.4,3.33220451,1.386294361,3.96,38.21,46.5,77.55,83.09,2.610069793,1957.3,0.39877612,0,1419.14
CA,7,9.249753374,3.06,1.31,81.35,2.64,28.44,14.92,27.26,11.75,7.16,0,0,36710,84.58,2.75,33.23,17.31,4.11,14.21,39235,13984,14900,6778,10.49271762,9.857024678,7964,9118,6.533788838,6.65,11.12,23.11,18.18,8.25,64.89,12.55,23.66,14.84,22.89,8.64,26.02,11.67,10.17,3.35,78.42,76.8,92.53,71.43,56.87,69.11,5.017279837,2.11,7.242082359,7.95,18.7,29.8,35.46,1.07,2.51,4,4.76,72.76,7.33,7.43,6.17,3.04,3.02,3.09,65.93,9.81,33.7,3,5.023880521,95.75,66.48,0,9.93,1974,2.59,0.34,111700,139500,168900,387,484,598,542,25.4,23.7,11.3,0,0,13.42,56.81,51.43,77.9,92.6,1.589235205,2642.5,0.139761942,0,395.6
CA,7,9.419384999,2.57,5.17,80.38,6.72,10.93,13.53,27.43,13.09,12.4,9.419384999,100,21529,70.31,1.9,30.67,29.99,18.25,19.41,26429,11809,12940,7801,8.804925263,8.915029272,6633,8295,7.576097341,16.38,9.21,23.91,11.56,11.6,51.19,7.83,27.47,14.69,21.07,15.83,30.52,19.78,17.87,3.06,61.21,57.02,67.77,63.6,42.57,57.84,6.253828812,4.95,6.803505258,16,34.44,40.78,47.56,1.17,2.52,2.98,3.47,87.83,3.22,5.41,3.4,2.43,2.47,2.4,44.29,5.92,61.64,2,5.65248918,94.41,43.59,7.04,25.35,1962,6.67,0,57300,71700,90700,257,315,396,379,28.3,18.4,11.1,5.484796933,3.044522438,7.3,55.92,43.88,67.57,89.27,1.526056303,3393.2,0.198850859,0,1230.84
FL,7,10.31065122,2.66,9.34,83.6,2.35,14.49,14.73,32.48,15.71,7.96,10.31065122,100,27591,86.55,0.87,27.14,18.08,4.63,11.82,30896,11931,12904,6526,9.088624613,9.269363712,5708,7662,8.162801353,11.81,8.03,23.89,13.36,5.62,70.98,5.73,12.23,11.23,19.48,12.19,31.03,15.64,13.96,3.07,70,65.73,76.22,78.08,68.38,75.76,6.59441346,3.59,7.813995675,12.13,28.01,34.03,49.03,1,2.31,2.8,4.04,82.28,3.75,4.82,3.36,2.62,2.77,2.51,48.16,6.71,60.93,2,7.734121303,83.21,45.7,0.61,17.95,1981,9.22,0.54,59300,74400,91300,390,444,506,531,27.5,22.1,12.1,0,0,8.23,23.38,29.8,48.49,61.71,2.63188884,2336.7,0.300104592,0,1201.23
CA,8,10.37548918,2.29,0.64,93.48,4.4,5.13,8.1,24.76,9.84,8.07,10.37548918,100,67723,84.67,0.94,62.06,14.75,2.2,12.2,79027,38932,39357,22951,9.891263138,10.53094889,22523,27415,7.098375639,3.78,0.75,4.05,56.35,2.36,74.6,20.45,24.5,3.48,54.94,10.65,38.97,13.33,11.96,2.83,83.43,82.2,93.96,83.26,61.06,68.78,4.828313737,0.8,7.862882035,13.47,17.67,24.71,30.25,1.09,1.43,2,2.45,90.71,0.78,2.15,1.27,2.29,2.5,1.95,68.11,1.37,48.27,3,6.556778356,95.22,62.52,1.28,21.48,1956,0.36,0.17,416600,500001,500001,755,1001,1001,1001,22.8,24.5,11.1,0,0.693147181,8.1,46.8,52.54,82.73,88.2,1.62924054,7874,0.631271777,0,340.76
FL,8,10.71047668,1.96,2.31,95.96,0.89,5.44,5.29,14.64,6.73,44.41,10.71047668,100,26703,51.4,0.33,54.87,61.12,3.32,23.59,31567,18012,18207,14211,8.695506727,9.334503015,10051,12623,7.8559322,5.79,7.18,24,14.2,5.82,39.44,9.43,18.97,7.36,25.27,6.8,16.96,8.48,7.72,2.37,76.36,72.93,90.65,71.86,61.01,71.06,5.293304825,0.51,8.712101864,5.76,9.83,12.53,17.65,0.78,1.33,1.7,2.39,84.55,1.68,0.96,0.61,1.94,1.91,2.08,76.73,1.51,81.47,2,8.082093278,87.62,78.25,0.4,31.93,1978,0.86,0.16,63000,77600,99100,496,557,644,633,29.3,23.3,12.4,0,0.693147181,13.55,8.6,47.15,72.91,77.64,2.557227311,3765.3,0.524728529,0,348.12
FL,8,9.588091642,2.82,7.2,90.06,1.41,8.23,9.6,20.02,6.9,15.3,9.588091642,100,40885,79.23,0.17,44.5,30.05,2.4,14.5,42787,15527,15883,10509,9.917981999,9.684958339,18934,12854,6.102558595,3.08,4.78,15.31,21.12,4.38,64.31,7.55,24.64,6.92,27.38,6.23,16.1,9.81,8.12,3.09,85.41,82.8,89.03,83.39,69.17,72.56,4.762173935,1.15,7.443663683,8.37,9.89,12.24,21.84,0.98,1.16,1.43,2.56,86.9,1.62,3.81,3.13,2.8,2.77,2.97,84.51,2.94,39.97,3,6.698268054,86.47,85.43,0.12,19.14,1983,1.68,0.3,75500,91100,112200,551,605,687,719,27,23.2,12.9,0,0,11.71,24.1,35.15,66.44,74.82,2.312535424,1599,0.113328685,0,244.05
CA,8,12.06301026,2.88,3.79,70.6,19.42,13.32,12.66,27.74,12.06,6.11,12.06301026,100,51231,89.53,0.88,47.6,13.46,5.59,12.15,55411,20101,21066,16182,9.896865676,9.867549446,13221,14640,8.897955687,4.25,4.42,13.4,29.93,4.19,72.63,26.92,17.72,10.95,33.72,9.16,29.99,12.25,10.71,3.24,80.74,77.91,91.04,82.2,62.48,70.33,7.609366538,1.86,10.45636641,14.43,24.15,37.59,47.78,2.89,4.84,7.54,9.58,73.29,3.75,6.14,4.7,2.86,3,2.6,67.72,6.89,38.82,3,7.697575347,96.47,64.56,0.68,10.4,1973,0.63,0.19,212900,264300,341300,610,732,902,795,27,25.8,11.4,4.234106505,2.564949357,20.06,50.11,44.56,70.25,87.42,4.391976966,2172.1,1.736951233,3.64,483.47
CA,8,10.60117441,2.16,4.51,83.15,3.34,18.68,8.95,19.86,9.63,23.11,10.59940589,99.82,27538,64.72,0.5,41.98,38.5,6.46,16.07,34642,19725,21757,9890,9.360052645,9.55541833,7385,8330,8.51559191,12.6,7.99,22.92,20.36,5.41,54.34,4.58,20.73,7.57,27.25,14.15,31.02,17.94,16.1,2.77,66.62,63.36,76.99,67.61,53.85,64.84,6.965080346,3.37,8.999866224,16.75,30.39,40.59,49.94,3.38,6.13,8.18,10.07,77.42,5.08,5.47,3.03,2.13,2.1,2.17,57.97,7.37,67.07,2,9.383957488,61.02,58.87,0.35,17.7,1973,3.03,0.46,103800,141200,212000,405,498,622,563,32.3,27.2,13.9,3.663561646,1.098612289,20.16,30.24,42.14,65.1,84.11,4.385769621,506.7,1.403642999,0,1265.25
CA,8,10.6157999,3.03,1.48,89.52,3.46,17.76,14.82,27.77,12.63,7.43,0,0,35083,79.81,0.82,29.32,21.92,12.42,15.32,38158,12813,12961,11933,9.428029073,9.35201353,11187,9866,8.289539485,9.88,9.36,25.12,10.11,6.97,62.15,19.16,18.08,19.04,19.46,11.12,26.52,14.48,12.82,3.36,75.51,72.84,81.8,77.9,50.83,61.59,6.905753276,3.37,7.965892735,10.42,18.89,27.4,33.92,0.74,1.33,1.94,2.4,86.18,2.48,7.55,5.99,3.02,3.06,2.96,59.45,7.42,41.49,3,6.295266001,96.13,58.64,1.48,23.11,1976,3.79,0.49,112600,140500,169600,403,473,580,542,25.5,25.3,12.1,2.197224577,0,7.06,61.94,38.83,67.55,91.46,2.312535424,4462.9,0,0,617.09
CA,8,10.25537606,3.33,9.43,61.63,6.79,38.16,15.59,30.74,15.05,7.06,10.25537606,100,33084,83.33,1.05,28.06,21.6,12.11,13.41,34827,11530,13287,11138,9.419141562,9.118225083,7333,8166,8.45723085,16.75,11.57,31.87,10.12,7.57,64.4,23.63,18.3,21.56,17.44,10.32,35.12,15.17,12.77,3.64,70.88,63.73,79.41,71.29,56.07,62.1,6.871091295,4.4,8.681011277,22.52,37.94,45.53,57.53,4.66,7.86,9.43,11.92,64.65,10.37,15.39,12.18,3.29,3.17,3.49,59.1,17.76,47.22,3,5.934894196,95.77,61.41,2.39,12.47,1964,4.31,0.47,111700,134700,156100,484,545,677,613,33.6,24.5,11.7,3.258096538,3.044522438,20.71,50.27,43.39,59.77,89.3,1.824549292,5434.6,1.029619417,0,1307.21
CA,8,9.392078425,3.53,0.21,75.43,0.87,59.3,16.91,29.82,14.65,10.03,0,0,33482,78.32,1.12,31.36,27.62,12.31,14.62,36204,10674,11410,0,9.212238569,9.321434419,8342,7883,7.348587531,13.23,25.33,43.22,8.59,6.59,61.72,13.86,15.33,22.36,15,7.21,30.79,9.92,8.53,3.82,79.38,73.2,87.97,86.42,60.3,68.08,5.313205979,2.23,8.001689978,14.2,22.38,30.12,36.55,3.54,5.57,7.5,9.1,50.69,18.56,17.99,14.82,3.45,3.26,3.76,58.67,22.82,51.63,2,4.859812404,96.37,62.09,0.78,21.09,1968,4.2,0.8,158200,189700,230900,401,561,724,649,31.6,25.3,11.2,0,0,24.87,54.69,50.82,84.01,92.29,1.30833282,4383,0.31481074,0,698.18
CA,8,11.03804597,2.91,2.61,85.42,4.83,15.63,13.91,27.25,12.17,6.93,11.03804597,100,40936,83.66,0.87,37.17,17.7,8.91,14.95,44939,15153,15645,12255,9.467305472,9.565984785,10395,10867,8.632840615,9.12,5.72,17.42,14.87,6.63,66.64,15.7,17.98,12.81,23.19,11.25,25.82,14.89,13.12,3.25,74.43,72.07,81.17,76.77,56.68,66.64,7.255591274,3.42,8.479491324,11.3,19.24,27.88,38.14,0.87,1.49,2.16,2.95,86.4,2.29,5.58,4.36,2.89,2.96,2.76,65.89,4.93,35.84,3,7.360739903,93.16,64.33,1.21,11.32,1975,2.24,0.09,123300,156900,197500,467,565,692,635,30.4,25.8,11.8,3.891820298,3.295836866,7.74,61.11,41.64,76.27,90.72,3.058707073,3065.6,1.1442228,0,720.85
